codigo;razao;fantasia;cidade;vendedor;estatus;semana;rota
11344;JOSE REINALDO ALVES CARDOSO 57461830678;LANCHONETE E PADARIA CARDOSO;TOLEDO;13;ATIVO;QUA;851
11355;CASA DE CARNES E HORTIFRUTI 3G LTDA;CASA DE CARNES E HORTI 3G;BOM REPOUSO;13;ATIVO;SEG;151
11360;KEILA APARECIDA CROCHIQUIO 04727352680;EMPORIO DA MINEIRINHA;OURO FINO;48;ATIVO;QUA;556
11361;MARIA APARECIDA DA SILVA 01704495644;PADARIA RECREIO;ESTIVA;35;ATIVO;QUA;801
11365;EMPORIO SEBASTIAO LTDA;A PIONEIRA EMPORIO SEBASTIAO;CAMANDUCAIA;35;ATIVO;SEG;304
11367;FERNANDO RENATO DA ROSA;FERNANDO RENATO DA ROSA;TOCOS DO MOJI;35;ATIVO;QUA;801
11370;MARIA QUITERIA SILVA DE MELO;LANCHONETE QUITERIA BOLOS;EXTREMA;13;ATIVO;QUA;853
11378;VINICIUS DE SANT ANA MENEZES 13358408698;VINICIUS DE SANT ANA MENEZES;CAMBUI;33;ATIVO;QUA;104
11379;BRENO BALBOA ALVES 02289649627;BALBOA'S;CAMBUI;33;ATIVO;QUA;104
11383;VALMIR QUINTINO DA SILVA JUNIOR 07421527664;HOT DOG S MAFE;CORREGO DO BOM JESUS;35;ATIVO;QUI;351
11386;07.942.342 DORACI APARECIDA GOMES;PETISCARIA ESTRELA DE OURO;ITAPEVA;42;ATIVO;TER;501
11388;ROBSON CASSIMIRO BARBOSA 12529685665;ROBSON CASSIMIRO BARBOSA;ITAPEVA;42;ATIVO;TER;501
11389;POUSADA E RESTAURANTE FAZENDA ESPERANCA LTDA;POUSADA E RESTAURANTE FAZENDA;CAMANDUCAIA;35;ATIVO;SEX;307
11391;MATHEUS MARQUES PEREIRA 36156475800;MATHEUS MARQUES PEREIRA;ITAPEVA;35;ATIVO;TER;852
11397;MMF SUPERMERCADOS LTDA;MINI MERCADO FAMILIA;BORDA DA MATA;46;ATIVO;QUI;204
11400;PRISCILA BENEDITA SIQUEIRA;BURGUERINI;CAMANDUCAIA;42;ATIVO;QUA;302
11402;MARIA EDUARDA MARQUES 14994103607;MARIA EDUARDA MARQUES;BOM REPOUSO;13;ATIVO;SEG;151
11404;PADOKA DA VAL LTDA;PADOKA DA VAL;EXTREMA;40;ATIVO;SEG;409
11406;RESTAURANTE MONTE TERRACO LTDA;EMPORIO DA PIZZA;MONTE SIAO;48;ATIVO;TER;601
11409;MARCOS EDUARDO RIBEIRO 13556578654;TORRE DE PIZZA;BORDA DA MATA;46;ATIVO;QUI;202
11410;CELIO DE OLIVEIRA CABRAL;CELIO DE OLIVEIRA CABRAL;CAMBUI;33;ATIVO;SEG;101
11411;JEFERSON PEREIRA DA SILVA PORCOES ALIMENTICIAS;JEFERSON PEREIRA DA SILVA;CAMANDUCAIA;42;ATIVO;QUI;301
11415;FAGNER GUILHERME DE MORAIS;FAGNER GUILHERME DE MORAIS;CAMANDUCAIA;35;ATIVO;SEG;304
11419;PAULO GONCALVES RAMOS JUNIOR;PAD ECAFET MENINO DA PORTEIRA;OURO FINO;45;ATIVO;TER;702
11428;JOSE ANTONIO CONCEICAO DOS ANJOS 25396401842;MERCADO ANJO AZUL;EXTREMA;35;ATIVO;TER;852
11431;44.229.314 NIVA DA CONCEICAO OLIVEIRA GONCALVES;NIVA DA CONCEICAO OLIVEIRA;JACUTINGA;48;ATIVO;SEG;551
11432;ADOLFO DONISETE DE TOLEDO 65763335600;ADOLFO DONISETE DE TOLEDO 6576;MONTE SIAO;48;ATIVO;TER;601
11435;LETICIA MARISA DA ROSA 10410993638;LETICIA MARISA DA ROSA 1041099;BUENO BRANDAO;46;ATIVO;SEG;250
11439;MAIKE LUIZ LEONARDI TABACARIA;QUIOSQUE DOS AMIGOS;EXTREMA;40;ATIVO;SEG;409
11440;MANUELA MARTINS DE BARROS 14196200613;MERCEARIA POPULAR;EXTREMA;40;ATIVO;SEG;408
11441;DJALMA RAMOS ROCHA JUNIOR 94904073800;ENCANTO CHOCOLATES;BUENO BRANDAO;46;ATIVO;SEG;250
11447;SANDRO CHAGAS GROLA 04651772633;PASTELARIA DO DINHO;MONTE SIAO;48;ATIVO;QUI;602
11452;RESTAURANTE RENASCER MONTE VERDE LTDA;RENASCER RESTAURANTE;CAMANDUCAIA;14;ATIVO;SEG;304
11454;VIVA FOOD RESTAURANTE E ENTRETENIMENTO LTDA;4019 - GO MARKET FW6;EXTREMA;14;ATIVO;QUI;410
11458;MICHAEL LUAN SERAFIM;MERCADO CENTRAL;CAMANDUCAIA;35;ATIVO;SEG;304
11459;JVM COMERCIO DE LATAS LTDA;CASA DAS LATAS;CAMANDUCAIA;35;ATIVO;SEG;304
11464;CRISTIANO LEMES 03890208690;CRISTIANO LEMES;CAMANDUCAIA;42;ATIVO;QUI;301
11471;ENEIDA SILVA MAGALHAES 09946676630;UAI BEACH;CAMBUI;33;ATIVO;SEG;101
11472;GGI COMERCIO DE ALIMENTOS LTDA;SABOR E CIA SORVETE E ACAI;CAMBUI;33;ATIVO;QUA;104
11473;CASSIA APARECIDA FERREIRA 05482743632;CASSIA SALGADOS;CAMBUI;33;ATIVO;SEG;101
11477;MANOEL RICARDO VITOR DOS SANTOS 25514047890;BAR E LANCHONETE CENTRAL;BUENO BRANDAO;46;ATIVO;SEG;250
11478;RICHARD GUIDI DONA 71610952634;CAVERNA DO IMIGRANTE;INCONFIDENTES;46;ATIVO;TER;451
11482;FSC MERCADO DA SANDRA LTDA;FSC MERCADO DA SANDRA;MUNHOZ;13;ATIVO;QUI;502
11483;VANESSA ALVES RODRIGUES DE SOUZA 38138998881;MELKIS;OURO FINO;45;ATIVO;QUA;703
11485;DROGARIA ASSIS & CUNHA LTDA;MULTIFARMA;CAMANDUCAIA;42;ATIVO;QUA;302
11487;JANE KELLY BISPO DE SOUZA 15155835623;ADEGA ALTAS HORAS;MONTE SIAO;48;ATIVO;QUI;602
11488;AGAPE CASA DO NORTE E MINIMERCADO LTDA;AGAPE CASA DO NORTE;BOM REPOUSO;13;ATIVO;SEG;150
11489;VANDERLEI CARLOS DE SOUZA;VANDERLEI CARLOS DE SOUZA;BOM REPOUSO;13;ATIVO;SEG;150
11499;GAS BRASIL JACUTINGA LTDA;GAS BRASIL;JACUTINGA;46;ATIVO;QUA;557
11503;TATIANE ELIAS DE PAULA;AMERICA BURGUER;MONTE SIAO;48;ATIVO;TER;601
11504;46.453.628 JAILSON CESAR DE MORAIS FERREIRA;RESILIENZA;CAMBUI;33;ATIVO;TER;102
11506;TALITA APARECIDA DE AZEVEDO 11918877661;EMPORIO ENCANTO DE MINAS;CORREGO DO BOM JESUS;35;ATIVO;QUI;351
11508;MARCELO RICARDI BRANDAO 11044307625;JACKS PUB;BOM REPOUSO;13;ATIVO;SEG;150
11511;GRANO ALIMENTOS LTDA;GRANO EMPORIO E CAFE;OURO FINO;45;ATIVO;TER;702
11512;ERICK ALVES DAMASCENA;ERICK ALVES DAMASCENA;CAMBUI;33;ATIVO;QUI;103
11516;FERNANDA JULIANA ROSA SILVA 06893275609;BAR DO PARDAL;BUENO BRANDAO;46;ATIVO;SEG;251
11520;PADARIA E CONFEITARIA ANDRADE LTDA;PADARIA E CONFEITARIA ANDRADE;BOM REPOUSO;13;ATIVO;SEG;151
11522;DROGARIA MONTEFARMA LTDA;ENTREFARMA;MONTE SIAO;48;ATIVO;TER;601
11523;HAWKS CRAFT BEER & BBQ LTDA;HAWKS CRAFT BEER & BBQ;OURO FINO;45;ATIVO;QUA;703
11527;LANCHONETE E PASTELARIA OURO FINO LTDA;PASTELARIA PEQUIM;OURO FINO;45;ATIVO;QUA;703
11531;MART MINAS DISTRIBUICAO LTDA;MART MINAS;EXTREMA;14;ATIVO;SEX;405
11533;SERGIO ROBERTO DE GODOI 65124103604;ON THE BUS;CAMANDUCAIA;14;ATIVO;SEG;304
11534;ALMIR ANTONIO DE GOES;BAR DO ALMIR;OURO FINO;45;ATIVO;TER;702
11535;AMYRES ARIELI DOS SANTOS LTDA;SUPERMERCADO SKINOBOM;JACUTINGA;46;ATIVO;QUA;554
11536;ROMARIO SILVERIO PEREIRA;ROMARIO FUNCIONARIO;CAMBUI;10;ATIVO;SEG;2
11538;WANDERLEY RODRIGO DA COSTA;RESTAURANTE JEITO MINEIRO;BORDA DA MATA;46;ATIVO;QUI;204
11541;ADEGA O TAVERNEIRO LTDA;ADEGA O TAVERNEIRO;EXTREMA;40;ATIVO;QUA;402
11547;MATHEUS FELIPE CHAVES FERREIRA;PIZZARIA NAPOLES EXTREMA;EXTREMA;40;ATIVO;QUA;402
11548;LK SUPERMERCADO LTDA;LK SUPERMERCADO;BOM REPOUSO;13;ATIVO;SEG;151
11550;LUCAS H RIBEIRO;ALQUIMIA;ITAPEVA;42;ATIVO;TER;501
11555;LLINEA SERVICOS E ALIMENTACAO LTDA;RBR LOG;IBIRITE;14;ATIVO;QUI;410
11556;LUIZ CARLOS DE AZEVEDO FILHO 12564515681;MINI MERCADO DOIS IRMAOS;OURO FINO;45;ATIVO;SEG;701
11559;ROSELI VIVIANE GOMES DE SOUZA 28743114806;MR GOURMET HOT DOG;CAMANDUCAIA;42;ATIVO;QUI;301
11560;GIGICA AGRO E PET SHOP CAMANDUCAIA LTDA;GIGICA AGRO E PET SHOP;CAMANDUCAIA;42;ATIVO;QUA;302
11564;DOIS AMIGOS LTDA;DOIS AMIGOS;BORDA DA MATA;46;ATIVO;QUI;202
11566;RONALDO FERNANDES 09313586630;PASTELARIA AVENIDA;OURO FINO;45;ATIVO;QUA;703
11567;SUELLEN GONCALVES CARDOSO 09758298666;SUELLEN LANCHES;TOLEDO;13;ATIVO;QUA;851
11568;DROGARIA ULTRA POPULAR SANTA RITA DO SAPUCAI LTDA;DROGARIA ULTRA POPULAR;CAMANDUCAIA;42;ATIVO;QUA;302
11570;FABIO GARCIA DE SOUZA;FABIO GARCIA VENDEDOR;OURO FINO;10;ATIVO;CLIENTE LIGA;2
11572;SERGIO DE OLIVEIRA 08290804814;BAR DA FIA;MONTE SIAO;48;ATIVO;QUI;602
11573;PRISCILLA NUNES SARMENTO ANDRADE 10513929690;PRISCILLA NUNES SARMENTO;BORDA DA MATA;46;ATIVO;QUI;202
11574;FLAVIO DINO RIGOTTO 60343672634;RESTAURANTE CUCA FRESCA;OURO FINO;45;ATIVO;QUA;703
11576;44.071.035 MARIA DO CARMO LARA;MARIA DO CARMO LARA;BUENO BRANDAO;46;ATIVO;SEG;251
11577;FABIANA DAINEZI;FABIANA DAINEZI;JACUTINGA;48;ATIVO;SEG;551
11578;GABRIELA JACOMETTI DA CRUZ LTDA;ALADIM PIZZARIA;OURO FINO;45;ATIVO;TER;702
11582;RAFAEL GOMES SANTOS ADEGA E BAR;RAFAEL G. SANTOS ADEGA E BAR;EXTREMA;40;ATIVO;TER;401
11583;ITA RESTAURANTE LTDA;ITA RESTAURANTE LTDA;ITAPEVA;42;ATIVO;TER;501
11585;SILVANA APARECIDA ROSA 03486501674;SILVANA APARECIDA ROSA;CAMANDUCAIA;42;ATIVO;QUA;302
11592;CHOCOLATERIA MONTE VERDE LTDA;CHOCOLATERIA MONTE VERDE;CAMANDUCAIA;35;ATIVO;SEG;304
11594;KAILANE DIONISIO GONCALVES;SN LANCHES;OURO FINO;45;ATIVO;TER;702
11595;ISADORA RAPHAELY INACIO 12840758695;ISADORA RAPHAELY INACIO 12840;JACUTINGA;48;ATIVO;QUA;553
11596;JOSIANE APARECIDA DE ALMEIDA 05766945680;BAR DA ISALTINA;OURO FINO;45;ATIVO;QUA;703
11597;ALDA LUCAS DA SILVA 76323153300;ALDA LUCAS DA SILVA 763231533;OURO FINO;45;ATIVO;SEG;701
11599;MARIA ELISABETH DE MIRANDA 70658021672;MARIA ELISABETH DE MIRANDA 70;ITAPEVA;42;ATIVO;TER;501
11603;DIEGO ALVES DE SOUZA 07337490623;DIEGO ALVES DE SOUZA;CAMBUI;33;ATIVO;SEG;101
11605;RONALDO IZAUL MARQUES;RONALDO FUNCIONARIO;CAMBUI;10;ATIVO;SEX;2
11608;PIT STOP BELEZINHA LTDA;PIT STOP BELEZINHA;EXTREMA;40;ATIVO;TER;401
11609;ANVIC COMERCIO VAREJISTA E ATACADISTA DE ALIMENTOS E BEBIDAS;ANVIC COMERCIO VAREJISTA;ITAPEVA;42;ATIVO;TER;501
11613;48.262.177 LIVIA COUTINHO MEGALE ROSSI;MA CHERIE;OURO FINO;45;ATIVO;QUA;703
11618;ELIAS MEIRA SANTOS 04858525600;;MONTE SIAO;48;ATIVO;QUI;602
11621;JACKSON R. BERTOLOTTI;MERCADO JB;EXTREMA;40;ATIVO;SEG;409
11624;FABIANO BARBOSA ESMERIO 05297880637;MERCEARIA SANTA RITA;OURO FINO;45;ATIVO;TER;702
11625;RESTAURANTE DO CAPELA LTDA;RESTAURANTE DO CAPELA;CAMBUI;33;ATIVO;TER;102
11626;JOEL TALARICO ELESBAO 65556046972;BAR DO JOEL;MONTE SIAO;48;ATIVO;QUI;602
11628;ALEX SANDRO PANCIERI DA SILVA 06908166694;EMPORIO 85;JACUTINGA;46;ATIVO;QUA;554
11630;ELAINE CRISTINA ALVES DE SOUZA 17393827816;ELAINE BOLOS;CAMBUI;33;ATIVO;QUA;104
11631;LEONARDO COUTO CAMARGO;CAPRICHO;CAMANDUCAIA;14;ATIVO;SEG;305
11632;ALINE IZABEL DA SILVA 14947661674;BAR DO NENE;CAMBUI;13;ATIVO;QUI;502
11634;PADARIA KI PAO JACUTINGA LTDA;PADARIA KI PAO;JACUTINGA;48;ATIVO;SEG;552
11635;GEYSE FERNANDA FERRAZ 05538937690;EMPORIO FERRAZ;EXTREMA;40;ATIVO;SEG;409
11636;ESTACAO HAMBURGUERIA OSCHIN LTDA;ESTACAO HAMBURGUERIA OSCHIN;CAMANDUCAIA;35;ATIVO;SEG;304
11640;CARLOS R DOMINGUES DE MORAES LTDA;TABACARIA MENINO DE OURO;OURO FINO;45;ATIVO;QUA;703
11641;RAMON ROBERTO DA SILVA 10824181611;RAMON ROBERTO DA SILVA;OURO FINO;45;ATIVO;QUI;704
11642;SIMOES & NOVO LTDA;POINT CARIOCA;JACUTINGA;48;ATIVO;SEG;551
11643;RICARDO APARECIDO BRAZ & CIA LTDA;MERCADINHO DA TATY;OURO FINO;45;ATIVO;TER;702
11650;SILVANIA MUNIZ ALMEIDA SOUSA;MERCEARIA MACAUBAS;EXTREMA;40;ATIVO;SEG;409
11652;CAROLAYNE FERREIRA DA SILVA 15303294692;CAROLAYNE FERREIRA DA SILVA;EXTREMA;35;ATIVO;TER;852
11654;WESLEY MICHEL DO NASCIMENTO COUTRIN;WESLEY MICHEL DO NASCIMENTO;CAMBUI;10;ATIVO;SEX;2
11656;RAFAEL DONIZETI FERREIRA 09041256610;TR MINI MERCADO;OURO FINO;45;ATIVO;SEG;701
11657;OSMAR BRIGIDO DE FREITAS 09815588605;MERCADINHO POR DO SOL;ITAPEVA;42;ATIVO;SEG;406
11658;ENZOMAX COMERCIO LTDA;J R DISTRIBUIDORA;JACUTINGA;48;ATIVO;SEG;552
11666;NUTRIMINAS ALIMENTACAO EM EMPRESAS LTDA;RHODES;POUSO ALEGRE;14;ATIVO;QUI;410
11667;NUTRIMINAS ALIMENTACAO EM EMPRESAS LTDA;UNIMINAS - CAMANDUCAIA;CAMANDUCAIA;14;ATIVO;QUI;410
11668;MOISES DA SILVA;MOISES MICROPIC;CAMBUI;10;ATIVO;SEG;1
11669;ALFREDO TEODORO;ALFREDO TEODORO;OURO FINO;45;ATIVO;SEG;701
11670;NEW YORK LANCHONETE, PIZZARIA E ENTREGAS RAPIDAS LTDA;NEW YORK PIZZARIA;INCONFIDENTES;46;ATIVO;TER;451
11671;MARTA MARIA DE MORAES MEYER;CINE CAMBUI;CAMBUI;33;ATIVO;QUI;103
11676;MARIZA DA SILVA MAIA COUTINHO 04960639601;MERCEARIA SAO JOSE;BORDA DA MATA;35;ATIVO;QUA;801
11679;TALLES HECTOR DE OLIVEIRA ROSA;TALLES FUNCIONARIO;CAMBUI;10;ATIVO;SEX;2
11686;48.960.865 OLTEMARIO DA SILVA GOMES;CASA DO NORTE;EXTREMA;40;ATIVO;QUI;400
11689;IMPERIO DAS BEBIDAS G A LTDA;IMPERIO DAS BEBIDAS G A;JACUTINGA;48;ATIVO;SEG;551
11693;REGINALDO SANTOS SANTIAGO;TEXAS BAR;MONTE SIAO;48;ATIVO;QUI;602
11694;MONTEIRO MONTE VERDE RESTAURANTE LTDA;THE WAFFLE KING;CAMANDUCAIA;35;ATIVO;SEG;304
11696;49.255.969 ALEXANDRE NICOLAU FERRAZ;PARAISO DA EMPADA;OURO FINO;45;ATIVO;TER;702
11702;49.207.424 MARCELA CATARINA DOS SANTOS;EMPORIO DOS SABORES;BORDA DA MATA;46;ATIVO;QUI;202
11705;EMPORIO PEDRO CARNES LTDA;EMPORIO PEDRO CARNES;TOCOS DO MOJI;35;ATIVO;QUA;801
11708;MARIA ANTONIA SIMAO TORRES 00493159606;PASTELARIA SAO MATHEUS;CAMANDUCAIA;42;ATIVO;QUA;302
11709;49.297.499 LUAN CESAR ANDRADE PEREIRA;LVL SUPERMERCADOS;BOM REPOUSO;13;ATIVO;SEG;150
11711;PADARIA DO ALAOR LTDA;PADARIA DO ALAOR;EXTREMA;40;ATIVO;QUI;400
11713;REGINA LUCIA RODRIGUES LEGATTI 09294357619;PASTELICIA IRMAOS LEGATTI;JACUTINGA;48;ATIVO;SEG;551
11715;SUPERMERCADO TATIANA FONTES LTDA;SUPERMERCADO DA TATI;BOM REPOUSO;13;ATIVO;SEG;151
11717;BCD SUPERMERCADO LTDA;ACOUGUE WF;EXTREMA;40;ATIVO;TER;401
11720;WILLIAM MARIANO PEREIRA DO NASCIMENTO;RESTAURANTE DOIS GAUCHOS;JACUTINGA;48;ATIVO;QUA;556
11722;SUPERMERCADO GOIS LTDA;SUPERMERCADO GOIS;SENADOR AMARAL;13;ATIVO;QUI;502
11726;LUIZ FELIPE FERREIRA PIZZARIA;NAPOLES PIZZARIA MONTE VERDE;CAMANDUCAIA;35;ATIVO;SEG;304
11729;49.164.018 ALLYSON RODRIGO CORREA DE ANDRADE;X PASTEL;OURO FINO;45;ATIVO;QUA;703
11730;MERCADO FLAMBOYANT LTDA;MERCADO FLAMBOYANT;JACUTINGA;46;ATIVO;QUA;554
11733;DIEGO FIGUEIREDO PEREREIRA;RESTAURANTE DO DITO;BORDA DA MATA;46;ATIVO;QUI;204
11738;DARINELI DE PAIVA;BURGER DELIVERY;CAMANDUCAIA;42;ATIVO;QUA;302
11739;49.614.471 MARIZA APARECIDA DE ALMEIDA ALVES;MARIZA APARECIDA;SENADOR AMARAL;13;ATIVO;QUI;751
11742;GRAZIELLE TAVARES DO PRADO LUPINACCI 09902974627;CAFE & CIA;JACUTINGA;48;ATIVO;SEG;551
11743;24.156.288 SHEILA TUMIOTO;SHEILA TRANSPORTES;OURO FINO;45;ATIVO;TER;702
11744;49.775.069 FABIO SIMOES FARIA;QUINTAL BAMBOA;OURO FINO;45;ATIVO;QUA;703
11746;OMEGA EMPORIO DE BEBIDAS LTDA;OMEGA EMPORIO DE BEBIDAS;MONTE SIAO;48;ATIVO;TER;601
11747;49.795.112 LEANDRA BATISTA DA ROSA;LEANDRA BATISTA DA ROSA;CAMBUI;33;ATIVO;QUA;104
11754;49.785.111 ALBERTO FELIPE KANATANI;MERCADINHO BETO DO JORGE;SENADOR AMARAL;13;ATIVO;QUI;751
11755;MARCOS ANTONIO CARVALHO 65193989691;FLORA GALO;INCONFIDENTES;46;ATIVO;TER;452
11758;49.082.854 VIVIAN CRISTINE DE PAIVA;GRANA PADANO PIZZARIA;MONTE SIAO;48;ATIVO;QUI;602
11762;49.827.592 MIGUEL SAULO PRADO;BAR GOES;SENADOR AMARAL;13;ATIVO;QUI;502
11764;A PIONEIRA EMPORIO CHOCOLATERIA LTDA;A PIONEIRA EMPO CHOCOLATERIA;CAMANDUCAIA;35;ATIVO;SEG;304
11766;CAUA OLIVEIRA BASTOS;BISTRO ROCK BAR;CAMANDUCAIA;35;ATIVO;SEG;304
11770;PRISCILA STELA PEDROSO;RESTAURANTE E PIZZARIA MANJER;EXTREMA;40;ATIVO;TER;404
11775;VALDEMIR PAES TENORIO LTDA;VALDEMIR PAES TENORIO LTDA;CAMANDUCAIA;14;ATIVO;SEG;305
11778;ELIANA MARIA MOSCARDINI PEREIRA 76758516687;CAFE MANTIQUEIRA;CORREGO DO BOM JESUS;35;ATIVO;QUI;351
11782;ANDREA SILVA ALBERTINO;SUPERMERCADO TORINHO;CAMANDUCAIA;35;ATIVO;SEX;307
11783;50.190.943 CRISTIANO JOSE DA SILVA;MINI MERCADO IMPERIO;BOM REPOUSO;13;ATIVO;SEG;151
11786;39.721.124 BARBARA FERNANDA MARZAGAO CAETANO;MARZ CAFE;CAMANDUCAIA;42;ATIVO;QUA;302
11790;47.425.626 MOACIR DONIZETE DE CARVALHO;PASTELARIA DO MOACIR;BORDA DA MATA;46;ATIVO;QUI;202
11793;IRINEU BORGES DA SILVA;RESTURANTI O CAIPIRA;CAMANDUCAIA;35;ATIVO;SEG;306
11794;50.524.566 MARIA DA GLORIA LISBOA;CAFE DELICIAS DA GLORINHA;MONTE SIAO;48;ATIVO;TER;601
11795;RESTAURANTE CHEIRO VERDE DE MONTE SIAO LTDA;RESTAURANTE CHEIRO VERDE;MONTE SIAO;48;ATIVO;TER;601
11797;BARRACA TIRIMBALO LTDA;BARRACA TIRIMBALO;JACUTINGA;48;ATIVO;QUA;553
11798;JOAO CARLOS DE OLIVEIRA SUPERMERCADOS;DANTAS DA PRACA;TOLEDO;13;ATIVO;QUA;851
11802;GERARDO OSVALDO LAZZARI 22665688840;ARVORECER PIZZARIA E FORNERIA;CAMANDUCAIA;35;ATIVO;SEX;307
11804;CHRURRASCARIA E RESTAURANTE NELORE LTDA;CHRURRASCARIA NELORE;JACUTINGA;48;ATIVO;QUA;556
11806;50.564.743 PAULO SERGIO TOLEDO DA SILVA FILHO;MERCADINHO TOLEDO;EXTREMA;35;ATIVO;TER;852
11808;PANIFICADORA PADOCA LTDA;PADOCA;EXTREMA;40;ATIVO;QUA;402
11810;ATLAS REAL COMERCIO LTDA;ATLAS REAL;CAMANDUCAIA;42;ATIVO;QUA;302
11813;BARTOLOME COMERCIO DE BEBIDAS E ALIMENTOS LTDA;BARTOLOME HAMBURGUERIA;CAMANDUCAIA;35;ATIVO;SEG;304
11815;MERCADO DA CARNE MS LTDA;MERCADO DA CARNE;MONTE SIAO;48;ATIVO;TER;600
11817;50.513.206 EDSON COROL;CASA DE CARNES KOROL;JACUTINGA;46;ATIVO;QUA;554
11818;COMERCIAL ESTRELA II LTDA;SUPERMERCADO ESTRELA;ITAPEVA;14;ATIVO;TER;403
11821;50.781.039 JOAO GABRIEL FERREIRA MACHADO;PADARIA MATRIZ;CAMANDUCAIA;42;ATIVO;QUI;301
11824;50.801.050 MARISE RODRIGUES MACHADO;POSTO MADINE;OURO FINO;45;ATIVO;QUA;703
11825;VILA RAMOS BAR E RESTAURANTE LTDA;VILA RAMOS RESTAURANTE;EXTREMA;14;ATIVO;QUI;410
11829;SUPERMERCADO EXPRESSO LTDA;SUPERMERCADO EXPRESSO LTDA;EXTREMA;40;ATIVO;QUI;400
11830;50.587.368 LETICIA TELES;LETICIA TELES;INCONFIDENTES;46;ATIVO;TER;452
11831;ROSSANA JANAINA DE SOUZA PINTO;LOJA TUDO 1 REAL;MUNHOZ;13;ATIVO;TER;651
11832;50.360.424 RAFAELA OLIVEIRA SANTOS;SALGADERIA BOM D+;ITAPEVA;42;ATIVO;TER;501
11834;TURBINO & TURBINO LTDA;FARMINAS;CAMBUI;33;ATIVO;QUA;104
11835;CARLOS HENRIQUE PANCIEL DA SILVA 14072413623;SINTONIA DRINKS;JACUTINGA;48;ATIVO;QUA;553
11838;DROGARIA ANJO GABRIEL LTDA.;DROGARIA ANJO GABRIEL;CAMANDUCAIA;42;ATIVO;QUI;301
11839;EDVAN LIMA DA COSTA;CHAPA QUENTE LANCHES;OURO FINO;45;ATIVO;QUI;704
11840;MARIA APARECIDA MONTEIRO LIMEIRA;50.705.457 MARIA APARECIDA MO;INCONFIDENTES;46;ATIVO;TER;451
11843;MINI MERCADO LX LTDA;MINI MERCADO LX;BOM REPOUSO;13;ATIVO;SEG;151
11845;MARIA CLEIDE WOUK BANDEIRA;CASA DAS COXINHAS;CAMANDUCAIA;42;ATIVO;QUA;302
11849;51.249.379 INEZ SILVA;BAR DO PITA;CAMBUI;33;ATIVO;QUA;104
11850;23.976.527 TEREZA MARIA DA COSTA PINTO;LANCHONETE SAO MIGUEL;BORDA DA MATA;47;ATIVO;QUA;201
11854;SAPORE S.A.;CR 4542 - CONDUTEC - SAPORE S;BELO HORIZONTE;46;ATIVO;QUA;557
11856;JESSICA PEREIRA GONCALVES DA SILVA HORTIFRUTI LTDA;PORTAL DE MINAS ATACADO;EXTREMA;40;ATIVO;SEG;408
11860;51.334.392 VALTER GOMES FILHO;ADEGA DUCCKS;MONTE SIAO;48;ATIVO;QUI;602
11861;MINIMERCADO E ACOUGUE MF LTDA;MINIMERCADO E ACOUGUE MF;SENADOR AMARAL;13;ATIVO;QUI;751
11864;50.983.418 JANAYNE DA ROCHA CORREIAA;BEER CITY ADEGA E TABACARIA;EXTREMA;40;ATIVO;QUA;402
11867;PRAINHA CHOPERIA E RESTAURANTE LTDA;PRAINHA CAMBUHY;CAMBUI;33;ATIVO;QUI;103
11868;CANTINA PONTO DO SABOR LTDA;CANTINA PONTO DO SABOR;EXTREMA;40;ATIVO;QUI;400
11869;RAYMOND TOUSSAINT 02349292606;MINI MERCADO CRISTO VIENE;CAMANDUCAIA;14;ATIVO;SEG;305
11871;CARLA CRISTINA AITE GOMES;DISTRIBUIDORA AITE;JACUTINGA;46;ATIVO;QUA;554
11872;ELIANE PARREIRAS 36330602867;ADEGA E DISTR. CHAMA E BRASA;MONTE SIAO;48;ATIVO;TER;600
11873;LEANDRO VENANCIO PEREIRA 24723616888;JEITINHO MINEIRO;TOLEDO;13;ATIVO;QUA;851
11875;ADEGA DO DADA LTDA;ADEGA DO DADA LTDA;EXTREMA;40;ATIVO;QUI;400
11882;51.673.327 ALINE TORRES BATISTA;RED JELLY;CAMANDUCAIA;33;ATIVO;QUA;104
11883;FLAVIO APARECIDO DA VEIGA;SUPERMERCADO VEIGA;TOCOS DO MOJI;35;ATIVO;QUA;801
11884;TIAGO MATEUS DA SILVA;TIAGO FUNCIONARIO;CAMBUI;10;ATIVO;QUA;2
11886;50.338.035 EMILIO CRISPIM DA SILVA;50.338.035 EMILIO CRISPIM DA;BOM REPOUSO;13;ATIVO;SEG;151
11894;51.832.536 DIEGO ANDRADE DOS SANTOS;ADEGA ALTAS HORAS;BORDA DA MATA;46;ATIVO;QUI;202
11896;CHOCOLATES DAS MONTANHAS LTDA;CHOCOLATES DAS MONTANHAS;CAMANDUCAIA;35;ATIVO;SEG;304
11898;ADRIANA LOPES LEMOS;ADRIANA LOPES LEMOS;EXTREMA;40;ATIVO;QUI;400
11900;51.360.312 DAVID COGO;LANCHONETE SAMIRA;JACUTINGA;48;ATIVO;SEG;551
11902;MARIA CONCEICAO BEZERRA 29939940858;ADEGA GUELA SECA;OURO FINO;45;ATIVO;SEG;701
11909;51.901.740 EUGENIA MARIA DE LOURDES PRADO;RESTAURANTE CAPADOCIA;CAMANDUCAIA;14;ATIVO;SEG;305
11910;MERCADINHO KI BARATO LTDA;MERCADINHO KIBARATO;MONTE SIAO;48;ATIVO;QUI;604
